gene;007 Control R_2017_06_27;011 Control R_2017_06_30;011 mQ80 R_2018_02_27;008 MQ6h2 23.03 R_2018_04_27;_009 MQ6_2 17.04 R_2018_04_27
Steap1;2.35156129636568E-06;7.31835464056177E-06;0;2.04249796333775E-06;3.39632381909821E-07
Steap3;6.52368617701446E-06;6.83506706995864E-06;2.69564908759018E-06;0.0000195496233633756;2.71705905527857E-06
Steap2;0.000009558;0.0000196767082316991;0.000010333321502429;0.0000183824816700397;5.09448572864731E-06
Steap4;0.000002124;0.0001331802;0;0.0000105042752400227;0
Csf2rb;0.000000531;0.0000214027352695674;0;0.0000032096396566736;3.39632381909821E-07
Zfp483;0.0000406592533823227;0.0000368679375288678;0.0000238115669403799;0.0000513542345067776;0.0000434729448844571
Csf2ra;4.39969532868417E-06;0.0000210575298619938;3.59419878345357E-06;5.83570846667927E-06;0.000003736
Zfp488;2.50327492838927E-06;1.86410920089781E-06;2.24637423965848E-06;1.45892711666982E-06;3.39632381909821E-07
Pamr1;4.62726577671956E-06;4.00438272785456E-06;2.69564908759018E-06;7.87820643001702E-06;0.000003736
Crocc;0.0000252603197319281;0.0000271331450352903;0.0000323477890510821;0.0000595242263601286;0.0000207175752964991
LOC100909922;0;0;0;0;0
Impdh1;0.0000642507231619912;0.0000430125937836791;0.0000606521044707789;0.000051646;0.0001226073
Impdh2;0.0000668298549063923;0.0000575802619832879;0.0000503187829683499;0.0000691531453301494;0.0000594356668342186
Pelp1;0.0000774498091480438;0.0000744953269543977;0.0000651448529500959;0.0000819917039568438;0.0000886440516784632
Npc2;0.0001200813;0.0001901391;0.0000983911916970414;0.000164567;0.0000740398592563409
Npc1;0.0000449072350789833;0.0000519188932990798;0.0000566086308393937;0.0000510624490834436;0.0000465296363216454
